freq;N2;tx_site;N4;N5;programme;country;N6;N7;N8;N9;closed;N10;N11;N12;N13;station;N14;N15;N16
27771.000;;Banbridge;NI-;;Holy Trinity Church;G;;;;;;;06w16/54n21;;;CADS;;;
27771.000;;Crossgar;NI-;;Church of Immaculate Conception & S;G;;;;;;;05w46/54n24;;;CADS;;;
27781.000;;Strabane;NI-;;Church of the Immaculate Conception;G;;;;;;;07w28/54n49;;;CADS;;;
27791.000;;Swatragh;NI-;;St. John the Baptist Church;G;;;;;;;;;;CADS;;;
27801.000;;Ardmore/Derry;NI-;;St. Mary\'s Church;G;;;;;;;;;;CADS;;;
27801.000;;Belfast;NI;;St. Patrick's Church;G;;;;;;;;;;CADS;;;
27811.000;;Ballinderry;NI-;;St. Patrick's Church;G;;;;;;;;;;CADS;;;
27811.000;;Dundrum;NI-;;Sacred Heart Church;G;;;;;;;;;;CADS;;;
27821.000;;Belfast;NI;;Holy Family Church;G;;;;;;;05w56/54n37;;;CADS;;;
27831.000;;Belfast;NI;;St. Agnes' Church;G;;;;;;;;;;CADS;;;
27841.000;;Belfast;NI;;St. Therese's of Lisieux Church;G;;;;;;;;;;CADS;;;
27861.000;;Holywood;NI-;;St. Colmcille's Church;G;;;;;;;;;;CADS;;;
27871.000;;Shankill/Lurgan;NI-;;St. Paul's Church;G;;;;;;;;;;CADS;;;
27881.000;t;Dunmurry;NI-;en;St. Luke's Church;G;;;0.010;;;;06w01/54n33;;;CADS;;;
27881.000;;Burren;NI-;;St. Mary\'s Church;G;;;;;;;;;;CADS;;;
27881.000;;Burren;NI-;;St. Mary\'s Church;G;;;;;;;;;;CADS;;;
27881.000;;Newcastle;NI-;;Church of Our Lady of the Assumptio;G;;;;;;;;;;CADS;;;
27891.000;;Kilcoo;NI-;;St. Malachy's Church;G;;;;;;;;;;CADS;;;
27891.000;;Randalstown;NI-;;St. Mac Nissi's Church;G;;;;;;;;;;CADS;;;
27901.000;;Armagh;NI-;;Church of St. Malachy;G;;;;;;;06w39/54n21;;;CADS;;;
27941.000;;Ballerin;NI-;;St. Mary\'s Church;G;;;;;;;;;;CADS;;;
27941.000;;Mayobridge;NI-;;St. Patrick's Church;G;;;;;;;;;;CADS;;;
27961.000;;Belfast;NI;;Church of St. Michael the Archangel;G;;;;;;;05w60/54n34;;;CADS;;;
27961.000;;Ederney;NI-;;St. Joseph's Church;G;;;;;;;;;;CADS;;;
27965.000;;Newry;NI-;;St. Catherine's Church;G;;;;;;;;;;CADS;;;
27971.000;;Newbridge;NI-;;Church of St. Trea;G;;;;;;;;;;CADS;;;
27991.000;;Armagh;NI-;;Cathedral Church of St. Patrick;G;;;;;;;06w40/54n21;;;CADS;;;
27991.000;;Shankill/Lurgan;NI-;;St. Peter's Church;G;;;;;;;;;;CADS;;;
28191.000;c;near Didcot;EN-;;GB3RAL;G;;b;0.010;;;;01w17/51n33;;;Ground Plane;;;
28200.000;;Sheffield;;;G0VUH/B;G;;b;;;;;;;;;;;
28221.400;;Treharris, Mid Glamoran;;;GW7HDS;G;;b;0.003;;;;03w17/51n39;;;2014 1L;;;
28231.900;;Westhoughton;;;G7IEI;G;;b;;;;;02w32/53n34;;;2012 1L;;;
28250.000;;Clitheroe;;;G0SXC;G;;b;;;;;02w27/53n54;;;2014 1L;;;
28252.000;;Worthing;;;GB3NSJ;G;;b;;;;;;;;;;;
28260.000;;Wasall, Black Country;;;GB3MAT;G;;b;0.005;;;;;;;;;;
28287.000;;Clitheroe;;;GB3XMB;G;;b;0.010;;;;02w27/53n54;;;;;;
;;;;;;;;;;;;;;;;;;;
23.400;;Rhauderfehn Marinefunksendes;nds;;DHO38;D;;x;800.000;;;;07e37/53n05;;;CW/MSK;;;
23.400;;Rhauderfehn Marinefunksendes;nds;;DHO38;D;;b;;;;;07e37/53n05;;;CW/MSK;;;
77.500;;Mainflingen/PTB;hes;;DCF77;D;;x;50.000;;;;09e01/50n01;;;;;;
125.000;;Mainflingen/EFR;hes;;DCF45;D;;b;;;;;09e01/50n01;;;;;;
125.000;;Mainflingen/PTB;hes;;DCF45;D;;x;;;;;09e01/50n01;;;;;;
129.100;;Mainflingen/EFR;hes;;DCF49;D;;x;100.000;;;;09e01/50n01;;;ASCII 200Bd, 3;;;
129.100;;Mainflingen/EFR;hes;;DCF49;D;;b;;;;;09e01/50n01;;;ASCII 200Bd, 340Hz shift;;;
136.000;;Hohenstein-Ernstthal;;;DL0HOT;D;;b;;;;;;;;;;;
136.170;;;;;DK7FC;D;;b;;;;;;;;;;;
137.500;;Ipsheim;;;DL3NSW;D;;b;;;;;10e47/49n56;;;2013 1L;;;
137.500;;Mînchengladbach;;;DC0DX;D;;b;;;;;06e47/51n16;;;2012 1L;;;
137.500;;Rîmerberg;;;DK2DB;D;;b;;;;;08e42/49n26;;;2012 1L;;;
137.500;;Roth;;;DN5TS;D;;b;;;;;11e07/49n24;;;2013 1L;;;
137.500;;Roth;;;DN5TS;D;;b;;;;;11e07/49n24;;;2013 2L;;;
137.500;;;;;DH5ABC;D;;b;;;;;;;;;;;
139.000;;Burg/Brehm;san;;DCF39;D;;b;100.000;;;;11e54/52n17;;;ASCII 340Hz shift;;;
139.000;;Burg/Brehm;san;;DCF39;D;;x;50.000;;;;11e54/52n17;;;ASCII 340Hz s;;;
147.300;;Pinneberg/Haidkamp;shs;;DDH47;D;;r;20.000;;;;09e48/53n40;;;FSK Meteo, RTTY 50 Bd, 2 x 99 m T-ant.;;;
147.300;;Pinneberg;;;DDH47;D;;b;;;;;;;;FSK METEO;;;
153.000;c;Donebach (Mudau/Senderstra·e;bwÅ;;;D;;;500.000;D;31.12.14;;09e11/49n34;363;;ex Deutschlandfunk, DGPS and weather data (0-100 Hz), ant: 2x363m, + 31Dec2014;;;
177.000;c;Zehlendorf (Oranienburg);brb;;;D;;;500.000;;31.12.14;;13e23/52n48;360;;irreg. DRM tests in spring 2015, ex Deutschlandradio Kultur, + 31Dec2014;;;
183.000;c;Felsberg/Zum Sender (Sauberg;saa;;;D;;;750.000;D;31.12.19;;06e39/49n17;282;;ex Europe 1, closed 31Dec2019 at 2229z;;;
207.000;c;Aholming/GraswegÑcker;bay;;;D;;;500.000;;31.12.14;;12e56/48n44;265;;ex Deutschlandfunk, ant: 2x265m, + 31Dec2014;;;
256.000;c;Nordholz;nds;;NDO;D;;b;;;;;08e47/53n46;;;INACTIVE;;;
269.000;c;Dusseldorf;;;DUE;D;;b;;;;;;;;INACTIVE;;;
276.500;c;Bremen;bre;;BW;D;;b;0.025;;;;08e40/53n03;;;1021Hz INACTIVE;;;
277.000;c;Hethel;;;HTL;D;;b;;;;;;;;INACTIVE;;;
279.500;c;Koln / Bonn;;;LV;D;;b;;;;;;;;INACTIVE;;;
284.000;;Fassberg;nds;;FSB;D;;b;0.025;;;;10e12/52n54;;;1047Hz;;;
284.500;c;Dusseldorf;nrw;;DY;D;;b;0.025;;;;06e42/51n14;;;1021Hz INACTIVE;;;
286.000;c;Hohenfels;bay;;HFX;D;;b;;;;;11e52/49n14;;;1034Hz INACTIVE;;;
286.000;c;Westerland / Sylt;;;SLT;D;;b;;;;;;;;INACTIVE;;;
289.000;c;Mansbach;;;MBA;D;;b;;;;;;;;1020Hz INACTIVE;;;
290.000;c;Ahlhom;;;AHL;D;;b;;;;;;;;INACTIVE;;;
292.000;;Neckar;bwÅ;;NKR;D;;b;0.025;;;;08e42/49n21;20;;1020Hz ID+5 gap;;;
292.000;c;Friedland;;;FLD;D;;b;;;;;;;;INACTIVE;;;
293.500;;Iffezheim;;;DGPS#494;D;;b;;;;;08e07/48n51;;;"DGPS; Ref ID: 764; 100 bps";;;
293.500;;Iffezheim/An der Staustufe 2;bwÅ;;DGPS Iffezheim (Rhein);D;;G;;;;;08e07/48n50;;;;;;
295.000;c;Nurnberg;bay;;NB;D;;b;0.025;;;;10e57/49n31;;;1020Hz INACTIVE;;;
297.000;;Frankfurt;hes;;FR;D;;b;0.025;;;;08e42/50n04;;;1030Hz ID+1 gap;;;
298.000;c;Elbe Lt;;;EL;D;;b;;;;;;;;IDx2 + tone INACTIVE;;;
298.000;c;Mahlwinkel / Osennij;;;ZW;D;;b;;;;;;;;INACTIVE;;;
298.500;;Dune Helgoland;;;DGPS#492;D;;b;;;;;07e52/54n11;;;"DGPS; Ref ID: 762; 100 bps";;;
298.500;;Helgoland/Frachtstra·e;shs;;DGPS Helgoland;D;;G;;;;;07e53/54n11;;;;;;
299.000;;Berlin / Schonefeld;brb;;SL;D;;b;;;;;13e37/52n24;;;1021Hz;;;
300.500;;Kîln / Bonn;nrw;;LW;D;;b;0.025;;;;07e15/50n54;;;1020Hz;;;
302.500;;Koblenz;;;#493;D;;b;;;;;07e32/50n21;;;2014 5L;;;
302.500;;Koblenz;;;DGPS#493;D;;b;;;;;07e32/50n21;;;"DGPS; Ref ID: 824/825; 100 bps";;;
302.500;;Koblenz/Alte Heerstra·e;rlp;;DGPS Koblenz (Rhein);D;;G;;;;;07e38/50n20;;;;;;
303.500;;Zeven;;;DGPS#493;D;;b;;;;;09e17/53n16;;;"DGPS; Ref ID: 763; 100 bps";;;
303.500;;Zeven/Meierhîfen 31;nds;;DGPS Zeven;D;;G;;;;;09e16/53n17;;;;;;
304.000;c;Metro;;;MTR;D;;b;;;;;;;;INACTIVE;;;
305.000;c;Munster / Osnabruck / Greven;nrw;;MST;D;;b;0.025;;;;07e32/52n06;;;U1020 INACTIVE;;;
306.000;c;Wernau / Neckar;;;SG;D;;b;0.025;;;;09e22/48n41;;;1020Hz INACTIVE;;;
308.000;c;Borkumriff LV;;;BF;D;;b;;;;;;;;INACTIVE;;;
308.000;;Gross Mohrdorf;;;DGPS#491;D;;b;;;;;12e52/54n21;;;"DGPS; Ref ID: 761; 100 bps";;;
308.000;;Klein Mohrdorf/GÅnz;mev;;DGPS Gro· Mohrdorf;D;;G;;;;;12e56/54n22;;;;;;
309.000;;Berlin / Schonefeld;brb;;MW;D;;b;;;;;13e22/52n21;;;1020Hz;;;
309.500;c;Wangerooge;;;WE;D;;b;;;;;;;;INACTIVE;;;
311.000;;Celle;nds;;CEL;D;;b;0.025;;;;10e07/52n36;;;1022Hz ID+7 gap;;;
311.000;;Lima / BrÅggen;nrw;;LMA;D;;b;0.025;;;;06e22/51n21;;;397Hz ID+7 gap;;;
311.000;;Niederstetten;bwÅ;;NSN;D;;b;0.025;;;;09e57/49n24;;;1039Hz ID+12 tone;;;
312.600;c;Stubbenkammer;;;SR;D;;b;;;;;;;;INACTIVE;;;
313.500;;Mauken;san;;DGPS Mauken (Elbe);D;;G;;;;;12e49/51n43;;;;;;
313.500;;Mauken;;;DGPS#496;D;;b;;;;;12e47/51n44;;;"DGPS; Ref ID: 766; 100 bps";;;
314.000;c;Giessen;;;GIN;D;;b;0.025;;;;;;;1023Hz INACTIVE;;;
314.500;;Bad Abbach;;;DGPS#495;D;;b;0.200;;;;12e02/48n56;;;"DGPS; Ref ID: 765; 100 bps";;;
314.500;;Gundelshausen Schleuse;bay;;DGPS Bad Abbach (Donau);D;;G;0.200;;;;12e01/48n57;;;;;;
315.000;;Parchim;mev;;PAH;D;;b;;;;;11e37/53n24;;;1020Hz ID+6 gap;;;
318.000;;Augsburg;bay;;AGB;D;;b;0.025;;;;10e57/48n26;;;1021Hz ID+2 gap;;;
318.000;c;Bremen;bre;;HIG;D;;b;0.025;;;;08e32/53n01;;;L1016 U1017 ,ID+1 gap;;;
318.000;c;Lagerni;;;AG;D;;b;;;;;;;;INACTIVE;;;
320.000;;Hannover / East;nds;;HA;D;;b;0.025;;;;09e47/52n29;;;1018Hz;;;
320.000;c;Frankfurt;hes;;FFM;D;;b;;;;;08e42/50n04;;;INACTIVE;;;
321.000;;Berlin / Tegel / East;brb;;GL;D;;b;0.050;;;;13e27/52n34;;;1019Hz;;;
323.000;c;Hamburg / North;ham;;GT;D;;b;0.025;;;;09e57/53n44;;;1024Hz ID+4 gap INACTIVE;;;
323.000;c;Dusseldorf;;;LI;D;;b;;;;;;;;INACTIVE;;;
325.000;;Diepholz;nds;;DP;D;;b;0.025;;;;08e27/52n36;;;1042Hz ID+12 tone;;;
325.000;c;Kitzingen;;;KTG;D;;b;;;;;;;;INACTIVE;;;
327.000;c;Berlin / Tempelhof / Planter;brb;;DIP;D;;b;0.025;;;;13e27/52n29;;;1025Hz INACTIVE;;;
327.000;;Koln / Bonn;nrw;;LV;D;;b;0.025;;;;07e14/50n48;;;1020Hz ID+7 gap;;;
330.000;;Altenburg / Nobitz;thÅ;;ABU;D;;b;0.025;;;;12e31/51n00;;;1033Hz ID+5 gap;;;
330.000;;Heringsdorf;mev;;HC;D;;b;;;;;14e12/53n51;;;1020Hz ID+5 gap;;;
331.000;c;Mendig;rlp;;NMN;D;;b;0.025;;;;07e17/50n21;;;1038Hz ID+12 tone INACTIVE;;;
332.000;c;Hannover / West;nds;;HAE;D;;b;0.025;;;;09e32/52n29;;;1023Hz INACTIVE;;;
333.000;;Schwerin / Parchim;mev;;PI;D;;b;;;;;11e52/53n29;;;1028Hz ID+6 gap;;;
334.000;c;Coleman;rlp;;HDM;D;;b;0.025;;;;08e22/49n31;;;1031Hz INACTIVE;;;
337.000;;Lahr / Schwarzwald;bwÅ;;LHR;D;;b;;;;;07e47/48n21;;;1019Hz ID+4 gap;;;
338.000;;MÅnchen;bay;;MNW;D;;b;0.025;;;;11e55/48n22;;;400Hz ID+6 gap;;;
338.000;c;Rudesheim;;;RUD;D;;b;;;;;;;;1023Hz INACTIVE;;;
339.000;c;Hamburg;ham;;HOS;D;;b;;;;;10e07/53n41;;;1020Hz ID+2 gap INACTIVE - EX HAM-339.0;;;
340.000;;Leipzig;sac;;ZIG;D;;b;;;;;12e17/51n26;;;1021Hz ID+6 gap;;;
341.000;c;Lichtenau;;;LAU;D;;b;;;;;;;;1020Hz INACTIVE;;;
341.000;;Memmingen / Allgau;bay;;ALG;D;;b;;;;;10e17/47n59;;;1030Hz ID+5 gap;;;
343.000;c;Saarbrucken / Ensheim;saa;;SBN;D;;b;0.025;;;;07e07/49n14;;;1016Hz ID+3 gap INACTIVE;;;
344.000;;Hohn;shs;;HN;D;;b;0.025;;;;09e42/54n19;;;1034Hz ID+2 gap + 4 tone;;;
344.000;c;Cochstedt / Schneidlingen;san;;CB;D;;b;;;;;11e27/51n51;;;1017Hz ID+7 gap INACTIVE - EX TEST-344;;;
345.000;;Ingolstadt;bay;;IGL;D;;b;0.025;;;;11e37/48n44;;;1030Hz ID+24 tone;;;
345.000;c;Emden;nds;;EMD;D;;b;;;;;07e07/53n14;;;1026Hz ID+8 gap INACTIVE;;;
346.500;c;Bremen;bre;;HIG;D;;b;0.025;;;;08e55/53n03;;;U1020 INACTIVE - NOW ON 318.0;;;
346.500;c;Bremen;bre;;BMN;D;;b;;;;;08e55/53n03;;;U1020 INACTIVE;;;
347.000;c;Berlin / Tempelhof / Helmhol;brb;;DBR;D;;b;0.025;;;;13e17/52n29;;;1025Hz ID+1 gap INACTIVE;;;
348.000;c;Trent;;;TRT;D;;b;;;;;;;;INACTIVE;;;
349.000;c;Kassel / Calden;hes;;KAS;D;;b;0.100;;;;09e27/51n28;;;1021Hz ID+1 gap INACTIVE - WAS KSL;;;
349.000;c;Eurach;;;EUR;D;;b;;;;;;;;INACTIVE;;;
350.000;c;Speyer;rlp;;SPM;D;;b;;;;;08e27/49n19;;;1025Hz INACTIVE;;;
350.500;c;Hamburg West;ham;;FU;D;;b;0.025;;;;09e52/53n34;;;968Hz INACTIVE - NOW ON 350;;;
351.000;c;Bad Tolz;;;TOL;D;;b;;;;;;;;INACTIVE;;;
352.000;;Niederrheim;;;LAA;D;;b;0.045;;;;06e12/51n36;;;1019Hz;;;
352.000;c;Niederrhein;nrw;;LAA;D;;b;0.045;;;;06e12/51n01;;;L1023 U1019;;;
352.000;c;Maisach;;;MAH;D;;b;;;;;;;;INACTIVE;;;
352.000;c;UNID 352 TEST;;;TEST;D;;b;;;;;;;;INACTIVE - UNID - Laarbruch (DEU) ?;;;
353.000;;Kiel / Holtenau;shs;;KIL;D;;b;0.025;;;;10e07/54n21;;;402Hz;;;
354.000;;Paderborn / Lippstadt;nrw;;PAD;D;;b;0.025;;;;08e37/51n36;;;1033Hz ID+4 gap;;;
355.000;c;Bad Konig For Frankfurt / Ma;hes;;KNG;D;;b;0.025;;;;09e07/49n46;;;1022Hz ID+3.4 gap INACTIVE;;;
355.000;c;Drewitz / Cottbus;brb;;DRW;D;;b;0.025;;;;14e32/51n54;;;1022Hz INACTIVE - FRE = Negative Keying;;;
357.000;;Dortmund (DWI);nrw;;TEST;D;;b;;;;;07e37/51n31;;;1023Hz 4.02s 2011 52L;;;
357.000;;Dortmund / Wickede;nrw;;DWI;D;;b;;;;;07e37/51n31;;;401Hz SENDING 'TEST' FOR A WHILE;;;
357.000;c;Leipzig / Halle;sac;;MA;D;;b;;;;;12e17/51n24;;;910Hz INACTIVE;;;
357.000;c;Neubrandenburg;mev;;NRG;D;;b;;;;;13e22/53n36;;;1034Hz INACTIVE;;;
358.000;;Hannover / West;nds;;HW;D;;b;0.025;;;;09e32/52n29;;;400Hz ID+1 gap;;;
358.000;c;Munchen;;;MNE;D;;b;;;;;;;;INACTIVE - NOW ON 369.0;;;
359.000;c;Bautzen;;;BA;D;;b;;;;;;;;1025Hz INACTIVE;;;
360.000;;Saarbrucken / Ensheim;saa;;SR;D;;b;0.025;;;;07e12/49n14;;;1019Hz ID+5 gap;;;
362.000;c;Berlin / Schonefeld;brb;;SLN;D;;b;;;;;13e32/52n24;;;1025Hz INACTIVE;;;
362.000;c;Koln / Bonn;;;KBO;D;;b;;;;;;;;INACTIVE;;;
362.000;c;UNID 362 TEST;;;TEST;D;;b;;;;;;;;INACTIVE - KOLN / BONN TESTING ?;;;
363.000;c;Schweinfurt;bay;;SCF;D;;b;;;;;10e12/50n03;;;U1020 INACTIVE;;;
365.000;c;Gluckstadt;shs;;GLX;D;;b;0.025;;;;09e27/53n51;;;1020Hz INACTIVE;;;
365.000;;Koln / Bonn;nrw;;LJ;D;;b;0.025;;;;07e02/50n56;;;1017Hz ID+3 gap;;;
365.500;c;Germinghausen;;;GMH;D;;b;;;;;;;;INACTIVE;;;
367.000;c;Luburg;;;LBU;D;;b;;;;;;;;INACTIVE;;;
367.000;c;Magdeburg;san;;MU;D;;b;;;;;11e37/52n04;;;1023Hz INACTIVE;;;
368.000;;Buckeburg;nds;;BYC;D;;b;;;;;09e07/52n16;;;1046Hz ID+8 tone;;;
369.000;;MÅnchen;bay;;MNE;D;;b;0.025;;;;11e41/48n21;;;397Hz ID+6 gap SENDING 'TST MID OCT 2018;;;
370.000;c;Spessart;bay;;PSA;D;;b;0.025;;;;09e22/49n51;;;1020Hz ID+3 gap INACTIVE;;;
370.500;c;Berlin / Gatow;brb;;GW;D;;b;;;;;13e07/52n29;;;U405 INACTIVE;;;
371.000;;Munster / Osnabruck;nrw;;MYN;D;;b;0.025;;;;07e47/52n09;;;1024Hz ID+6 gap;;;
372.000;;Nordholz;nds;;NDO;D;;b;0.030;;;;08e47/53n46;;;1035Hz ID+2 tone + gap;;;
373.000;c;Barth;mev;;BTH;D;;b;0.025;;;;12e42/54n21;;;400Hz ID+7 gap INACTIVE;;;
374.000;;Dresden;sac;;FS;D;;b;;;;;13e52/51n11;;;1020Hz ID+8 gap;;;
374.500;c;Solling;;;SOG;D;;b;;;;;;;;U1020 INACTIVE;;;
375.000;c;Nordlingen;bay;;NDG;D;;b;;;;;10e27/48n49;;;1021Hz ID+4 gap INACTIVE;;;
376.000;;Hahn;rlp;;HAN;D;;b;0.025;;;;07e17/49n59;;;397Hz ID+7 gap;;;
376.000;c;Parchim;mev;;"U&Uuml;";D;;b;;;;;11e37/53n24;;;INACTIVE;;;
377.000;c;Mînchengladbach;nrw;;MGB;D;;b;;;;;06e30/51n14;;;1006Hz INACTIVE;;;
378.000;c;Fulda;;;FUL;D;;b;;;;;;;;INACTIVE;;;
378.000;;Weser;;;WSN;D;;b;;;;;;;;401Hz ID+6 gap;;;
380.000;c;Flensburg / Schaferhaus;shs;;FLB;D;;b;0.015;;;;09e30/54n45;;;1008Hz ID+3 gap INACTIVE;;;
380.000;c;Dresden / Gompitz;;;GPZ;D;;b;;;;;;;;INACTIVE;;;
382.000;;Frankfurt / Raunheim;hes;;FW;D;;b;0.025;;;;08e27/50n01;;;1018Hz;;;
383.000;c;Rostock / Laage;;;LAG;D;;b;;;;;;;;INACTIVE;;;
384.000;c;Stuttgart;;;SY;D;;b;0.025;;;;;;;1020Hz ID+2 gap INACTIVE;;;
384.000;c;Kiel / Holtenau;shs;;KIL;D;;b;;;;;10e07/54n21;;;INACTIVE - NOW ON 353.0;;;
385.000;c;MÅnchen;bay;;MSE;D;;b;0.025;;;;11e39/48n20;;;1020Hz INACTIVE - NOW ON 358.0;;;
385.500;c;Kiel;shs;;KIL;D;;b;;;;;10e08/54n20;;;INACTIVE;;;
386.000;c;Egelsbach;hes;;EH;D;;b;0.015;;;;08e37/49n59;;;1038Hz INACTIVE;;;
387.000;;Sylt / Westerland;shs;;SLT;D;;b;;;;;08e22/54n51;;;960Hz DAID;;;
390.000;c;Jever;nds;;JEV;D;;b;0.025;;;;08e02/53n31;;;1050Hz INACTIVE;;;
392.000;;Berlin / Tegel West;brb;;RW;D;;b;0.050;;;;13e07/52n34;;;1020Hz ID+7 gap;;;
393.000;c;Eggenfelden;bay;;EGG;D;;b;;;;;12e42/48n24;;;1019Hz ID+7 gap INACTIVE;;;
394.000;c;Kirn;;;KIR;D;;b;;;;;;;;INACTIVE;;;
394.000;;Lubeck / Blanckensee;shs;;LYE;D;;b;;;;;10e42/53n49;;;1017Hz ID+3 gap;;;
394.000;c;Pferdsfeld;;;PFF;D;;b;;;;;;;;INACTIVE;;;
397.200;c;Helgoland Lt;;;DHE;D;;b;;;;;;;;INACTIVE;;;
399.000;;Wiesbaden;hes;;WBD;D;;b;0.050;;;;08e17/50n04;;;1023Hz Sending 'TST' for ages (12/2014);;;
400.000;;MÅnchen;bay;;MSW;D;;b;0.100;;;;11e54/48n21;;;1017Hz ID+7 gap;;;
401.000;c;Mengen;bwÅ;;MEG;D;;b;0.025;;;;09e22/48n04;;;1036Hz INACTIVE;;;
401.000;c;Luburg;;;LBU;D;;b;;;;;;;;INACTIVE;;;
401.500;c;Rheine / Bentlage;nrw;;BET;D;;b;;;;;07e22/52n16;;;1041Hz INACTIVE;;;
402.000;c;Beeskow;;;BKW;D;;b;;;;;;;;INACTIVE;;;
403.000;c;Hammelburg;bay;;HAB;D;;b;0.025;;;;09e47/50n06;;;U1025 ID+2 gap INACTIVE;;;
403.500;c;Hellingen;;;HLI;D;;b;;;;;;;;INACTIVE;;;
405.000;;Grafenwohr;bay;;GRW;D;;b;0.025;;;;11e57/49n41;;;1042Hz;;;
406.000;;Holzdorf;san;;HOZ;D;;b;0.025;;;;13e07/51n46;;;1040Hz ID+8 tone;;;
406.500;;Bottrop;nrw;;BOT;D;;b;0.025;;;;07e02/51n34;;;1020Hz;;;
407.000;;Laupheim;bwÅ;;LUP;D;;b;0.030;;;;09e52/48n14;;;1041Hz ID+11 tone;;;
407.000;c;Michaelsdorf;;;MIC;D;;b;;;;;;;;INACTIVE;;;
408.500;c;Frankfurt;;;LF;D;;b;;;;;;;;INACTIVE;;;
410.000;c;Erfurt;;;RF;D;;b;;;;;;;;INACTIVE;;;
413.000;c;Konstanz;;;KZ;D;;b;;;;;11e07/47n39;;;INACTIVE;;;
413.000;c;Nattenheim;;;NTM;D;;b;;;;;;;;INACTIVE;;;
413.500;;Berlin / Tempelhof / Lubars;brb;;DLS;D;;b;0.050;;;;13e22/52n36;;;1020Hz ID+1 gap;;;
415.000;;Nurnberg / Rothenbach;bay;;RTB;D;;b;0.025;;;;11e17/49n29;;;1023Hz;;;
416.000;c;Lubeck / Blankensee;;;LUB;D;;b;;;;;;;;INACTIVE;;;
417.000;;Dusseldorf;nrw;;LI;D;;b;0.025;;;;06e52/51n21;;;1020Hz ID+2 gap;;;
417.000;c;Heidelberg;bwÅ;;HDL;D;;b;0.025;;;;08e37/49n24;;;1039Hz ID+5gap INACTIVE;;;
419.000;c;Wunstorf;nds;;WUN;D;;b;0.025;;;;09e27/52n29;;;1038Hz INACTIVE;;;
419.000;c;Gutersloh;;;GS;D;;b;;;;;;;;INACTIVE;;;
420.000;c;Bayreuth / Bindlacherberg;bay;;BAZ;D;;b;0.025;;;;11e32/49n56;;;820Hz ID+9 gap INACTIVE;;;
420.000;c;Hennickendorf;;;HKF;D;;b;;;;;;;;INACTIVE;;;
421.000;c;Wittstock;;;GJ;D;;b;;;;;;;;INACTIVE;;;
422.000;c;Barmen;;;BAM;D;;b;;;;;;;;INACTIVE;;;
422.000;c;Dortmund / Wickede;nrw;;DOM;D;;b;;;;;07e37/51n31;;;INACTIVE;;;
423.000;c;Arpe;;;ARP;D;;b;;;;;;;;INACTIVE;;;
423.000;c;Brandenburg / Briest;;;BBT;D;;b;;;;;;;;INACTIVE;;;
423.000;c;Germinghausen;;;GMH;D;;b;;;;;;;;INACTIVE;;;
425.000;;Erfurt;thÅ;;ERT;D;;b;;;;;10e52/50n59;;;1022Hz;;;
426.000;c;Wipperfurth;;;WYP;D;;b;;;;;;;;U1020 INACTIVE;;;
426.500;c;Mike for Ingolstadt;bay;;MIQ;D;;b;;;;;11e37/48n34;;;1020Hz INACTIVE - NOW ON 426.0;;;
427.000;;Braunschweig;nds;;BRU;D;;b;;;;;10e37/52n19;;;1020Hz ID+5 gap;;;
428.000;c;Sembach;;;SEX;D;;b;;;;;;;;INACTIVE;;;
429.000;c;Giebelstadt;bay;;GBL;D;;b;0.025;;;;09e57/49n39;;;1030Hz INACTIVE;;;
429.000;;Oberpfaffenhofen;bay;;OBI;D;;b;;;;;11e17/48n04;;;1022Hz;;;
430.000;c;Berlin / Schonefeld;;;S;D;;b;;;;;;;;INACTIVE;;;
431.000;;Karlsruhe / Baden Baden;bwÅ;;KBA;D;;b;;;;;08e07/48n49;;;1019Hz ID+25 gap;;;
432.000;c;Hanau;hes;;HNU;D;;b;0.025;;;;09e07/50n09;;;1033Hz INACTIVE;;;
432.000;c;Rothenburg;sac;;RO;D;;b;0.025;;;;14e57/51n21;;;1044Hz INACTIVE;;;
434.000;c;Leipzig / Halle;sac;;SK;D;;b;;;;;12e07/51n26;;;1024Hz ID+8 gap INACTIVE;;;
435.000;c;Zweibrucken;;;ZBN;D;;b;;;;;;;;1020Hz INACTIVE;;;
436.000;c;Reinsdorf;;;RSF;D;;b;;;;;;;;INACTIVE;;;
439.000;c;Hopsten;;;HOP;D;;b;;;;;;;;INACTIVE;;;
440.000;c;Baden Sîllingen;;;SLN;D;;b;;;;;;;;INACTIVE;;;
441.000;c;Fulda;;;FDA;D;;b;;;;;;;;INACTIVE;;;
442.000;c;Finow / Narsan;;;OM;D;;b;;;;;;;;INACTIVE;;;
442.500;c;Neuhausen;;;NUN;D;;b;;;;;;;;INACTIVE;;;
446.000;c;Hanau AAF;;;HNU;D;;b;;;;;;;;INACTIVE;;;
446.000;c;Leipzig;sac;;SK;D;;b;;;;;12e17/51n26;;;INACTIVE;;;
448.000;c;Landsberg;bay;;LQ;D;;b;0.025;;;;11e02/48n06;;;1038Hz ID+13 tone;;;
450.000;c;Lahr;;;LHR;D;;b;;;;;;;;INACTIVE - INACTIVE - NOW ON 337.0;;;
451.000;c;Templin / Leopard;;;IK;D;;b;;;;;;;;INACTIVE;;;
452.000;;Ansbach;bay;;ANS;D;;b;;;;;10e37/49n19;;;1047Hz ID+5 gap;;;
454.000;c;Sperenberg;;;CHC;D;;b;;;;;;;;INACTIVE;;;
